id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 3.5 1						
182187	l	l(I)	l (I)	prep.	to	
182188	ym	ym(I)/	ym (I)	n. m. sg. abs. gen.	day	
182188	ym	ym(II)/	ym (II)	n. m. sg. abs. gen.	sea	
182189	hnd	hnd	hnd	dem.	this	
# KTU 3.5 2						
182190	ˤmṯtmr	ˤmṯtmr/	ʕmṯtmr	PN sg. cstr. nom.	ʿmṯtmr	
182191	bn	bn(I)/	bn (I)	n. m. sg. cstr. gen.	son	
# KTU 3.5 3						
182192	nqmpˤ	nqmpˤ/	nqmpʕ	PN sg. cstr. gen.	nqmpʿ	
182193	mlk	mlk(I)/	mlk (I)	n. m. sg. cstr. gen.	king	
# KTU 3.5 4						
182194	ugrt	ugrt/	ủgrt	TN sg. abs. gen.	Ugarit	
182195	ytn	!y!(ytn[	/y-t-n/	vb G prefc. 3 m. sg.	to give, hand over, grant, bestow	
182195	ytn	ytn[	/y-t-n/	vb G suffc. 3 m. sg.	to give, hand over, grant, bestow	
# KTU 3.5 5						
182196	šd	šd(I)/	šd (I)	n. m. sg. cstr. nom.	open field	
182196	šd	šd(II)/	šd (II)	n. m. sg. cstr. nom.	a strip	
182197	kḏġdl	kḏġdl/	kḏġdl	PN sg. cstr. gen.	kḏġdl	
# KTU 3.5 6						
182198	uškn	uškn/	ủškn	TN sg. abs. gen.	ủškn	
182199	d	d	d	det. or rel. functor	the one(s) of	
182200	b	b	b	prep.	in	
182201	šdy	šd(I)/+y	šd (I)	n. m. cstr. gen.	3) steppe	
182201	šdy	šdy(II)/	šdy (II)	PN sg. cstr. gen.	šdy (II)	
# KTU 3.5 7						
182202	bmt	bm(t/t	bmt	n. f. sg. cstr. gen.	back	
182202	bmt	bm(t/t=	bmt	n. f. pl. cstr. gen.	back	
182203	yd	yd(I)/	yd (I)	n. f. sg. cstr. gen.	5) used as a preposition	
182204	gth	g(t/t+h	gt	n. f. sg. cstr. gen.	gittu	
# KTU 3.5 8						
182205	yd	yd(I)/	yd (I)	n. f. sg. cstr. nom.	hand	
182205	yd	yd(I)/	yd (I)	n. f. sg. abs. nom.	hand	
182205	yd	yd(IV)	bd (IV)	prep.	into the hands of	
182205	yd	yd(II)/	yd (II)	n. m. sg. cstr. nom.	love	
182206	zth	zt/+h	zt	n. m. cstr. nom.	3) olive grove	
182207	yd	yd(I)/	yd (I)	n. f. sg. cstr. nom.	hand	
182207	yd	yd(I)/	yd (I)	n. f. sg. abs. nom.	hand	
182207	yd	yd(IV)	bd (IV)	prep.	into the hands of	
182207	yd	yd(II)/	yd (II)	n. m. sg. cstr. nom.	love	
# KTU 3.5 9						
