id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.97 1						
181214	l	l(I)	l (I)	prep.	to	
181215	mlk	mlk(I)/	mlk (I)	n. m. sg. cstr. gen.	king	
181216	bˤly	bˤl(II)/+y	bʕl (II)	n. m. cstr. gen.	lord	
# KTU 2.97 2						
181217	rgm	!!rgm[	/r-g-m/	vb G impv. 2	to say, tell, announce, communicate, inform	
181218	tḥm	tḥm/	tḥm	n. m. sg. cstr. nom.	message	
# KTU 2.97 3						
181219	ˤzn	ˤz(II)/+n	ʕz (II)	n. m. cstr. gen.	caprine animal	
181220	ˤbdk	ˤbd(I)/+k	ʕbd (I)	n. m. du. cstr. nom.	servant	
# KTU 2.97 4						
181221	l	l(I)	l (I)	prep.	to	
181222	pˤn	pˤn/	pʕn	n. f. cstr. gen.	at the feet of	
181223	bˤly	bˤl(II)/+y	bʕl (II)	n. m. cstr. gen.	lord	
# KTU 2.97 5						
181224	ṯnid	ṯnid	ṯnỉd	adv.	twice	
181225	šbˤd	šbˤd	šbʕ(ỉ)d	adv.	seven times	
# KTU 2.97 6						
181226	mrḥqtm	mrḥqt/~m	mrḥqt	n. f. abs. nom. sg.	distance	
181227	qlt	ql[t	/q-l/	vb G suffc. 1 c. sg.	to fall (down)	
# KTU 2.97 7						
181228	ly	l(I)+y	l (I)	prep.	1) prep. of direction a) allative	
181229	bˤly	bˤl(II)/+y	bʕl (II)	n. m. cstr. nom.	lord	
181230	yšlm	!y!šlm[	/š-l-m/	vb G prefc. 3 m. sg.	to be well, do well, be in peace	DULAT quote in /š-l-m/ (cue: peace)
# KTU 2.97 8						
181231	x	?	?	?	?	
# KTU 2.97 9						
181232	k	+k	-k (I)			
181232	k	~k	-k (II)			
181232	k	k(III)	k (III)	Subordinating or completive functor	when	
181232	k	k(I)	k (I)	prep.	like	
181232	k	k(II)	k (II)	emph. functor	yes	
181233	tšbt	?	?	?	?	DULAT: NOT FOUND
181234	w	w	w	conj.	and	
181235		?	?	?	?	
# KTU 2.97 10						
181236	khnm	khn(I)/m	khn (I)	n. m. pl. abs. nom.	1) priest b) rb khnm high priest	
181237	l	l(I)	l (I)	prep.	to	
181238	pnh	pn(m/+h	pnm	n. m. pl. tant. cstr. gen.	in front	
# KTU 2.97 11						
181239	w	w	w	conj.	and	
181240	šlmth	šlm(t(II)/t+h	šlmt (II)	n. f. sg. cstr. nom.	compensation	
# KTU 2.97 12						
181241	zn	zn/	zn	n. m. abs. nom.	provider	
181242	w	w	w	conj.	and	
181243	tšx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.97 13						
181244	ly	l(I)+y	l (I)	prep.	11) compound preposition b) with other particles	
181245	mġyh	!!mġy[/h	/m-ġ-y/	vb G inf.	to come, arrive	
181246		?	?	?	?	
# KTU 2.97 14						
181247	w	w	w	conj.	3) in the correlation protasis-apodosis	
181248	iṯ	iṯ(I)/	ỉṯ (I)	n. m. sg. abs. nom.	1) to be	
181249	w	w	w	conj.	3) in the correlation protasis-apodosis	
181250	knt	kn(t/t	knt	n. f. sg. cstr. nom.	continuity	
# KTU 2.97 15						
181251	šlmth	šlm(t(II)/t+h	šlmt (II)	n. f. sg. cstr. gen.	compensation	
181252	ṯmt	ṯm+t	ṯm	adv.	there	
# KTU 2.97 16						
181253	w	w	w	conj.	1) copulative conj.	
181254	ank	ank	ảnk	pers. pn.	1) i b) emph. subj. in VC	
181255	qdšh	qdš(II)/+h	qdš (II)	n. m. cstr. nom.	sanctuary	
181255	qdšh	qdš(I)/+h	qdš (I)	adj. m. cstr. nom.	holy	
# KTU 2.97 17						
181256	mġt	mġ(y[t	/m-ġ-y/	vb G suffc. 1 c. sg.	to come, arrive	
181257	w	w	w	conj.	and	
181258	uryn	uryn(I)/	ủryn (I)	n. m. sg. abs. nom.	Benennung eines hochgestell- ten Funktionärs	
# KTU 2.97 18						
181259	tbˤ	tbˤ[	/t-b-ʕ/	vb G suffc. 3 m. sg.	to go, leave, depart	
181260	uph	up/+h	ủp	TN sg. cstr. nom.	ủp	
# KTU 2.97 19						
181261	w	w	w	conj.	4) declarative and emphatic functor	
181262	ank	ank	ảnk	pers. pn.	I	
# KTU 2.97 20						
181263	aqy	!(ʔ&a!(nqy[	/n-q-y/	vb G prefc. 1 c. sg.	to be pure, free	
181264	l	l(I)	l (I)	prep.	to	
181264	l	l(II)	l (II)	adv.	no	
181264	l	l(III)	l (III)	functor	certainly	
# KTU 2.97 21						
181265	ymġy	!y!mġy[	/m-ġ-y/	vb G prefc. 3 m. sg.	to come, arrive	
181266		?	?	?	?	
