id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.103 1						
160449	tḥm	tḥm/	tḥm	n. m.	message	
# KTU 2.103 2						
160450	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
160451	ur	ur/	ủr	n. m.	warmth	
# KTU 2.103 3						
160452	urt	?	?	?	?	DULAT: NOT FOUND
# KTU 2.103 4						
160453		?	?	?	?	
# KTU 2.103 5						
160454	rgm	rgm[; rgm/	/r-g-m/; rgm	vb; n. m.	to say; word	
# KTU 2.103 6						
160455	bxx	?	?	?	?	DULAT: NOT FOUND
# KTU 2.103 7						
160456	išpr	išpr	ỉšpr		date cake	
# KTU 2.103 8						
160457	xk	?	?	?	?	DULAT: NOT FOUND
# KTU 2.103 9						
160458	w	w	w	conj.	and	
160459	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
160460	aḫyxxxxxḥm	?	?	?	?	DULAT: NOT FOUND
# KTU 2.103 10						
160461	xxny	?	?	?	?	DULAT: NOT FOUND
160462	xxxxlb	?	?	?	?	DULAT: NOT FOUND
160463	nḫtk	!n!nḫ[+k(I); nḫt/+k(I)	/n-ḫ/, -k (I); nḫt, -k (I)	vb, pers. pn./morph.; n. f., pers. pn./morph.	to rest, your(s); divan, your(s)	
# KTU 2.103 11						
160464	xxṣ	?	?	?	?	DULAT: NOT FOUND
160465	ky	k(III); k(II); k(IV)	k (III); k (II); k (IV)	Subordinating or completive functor; emph. functor; adv.	when; yes; thus	
160466	ḫbt	ḫbt(II)/; ḫbt[	ḫbt (II); /ḫ-b-t/	DN; vb	Bien-amada; to be oppressed	
160467	w	w	w	conj.	and	
160468	lušal	?	?	?	?	DULAT: NOT FOUND
# KTU 2.103 12						
160469	yby	?	?	?	?	DULAT: NOT FOUND
160470	ḥdy	ḥdy[+y(I); ḥdy[+y(II)	/ḥ-d-y/, -y (I); /ḥ-d-y/, -y (II)	vb, prep.; vb, postp. functor	to see, my; to see, yes	
160471	ly	l(I)+y	l (I)	prep.	to	
# KTU 2.103 13						
160472	rṣ	?	?	?	?	DULAT: NOT FOUND
160473	lby	lb/	lb	n. m.	heart	
160474	w	w	w	conj.	and	
160475	lḥt	lḥ(II)/t=; lḥ(I)/t=	lḥ (II); lḥ (I)	n. m.; n. f.	missive; cheek	
