id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 1.20 I:1						
146697	rpum	rpu/m	rpủ	n. m.	healer	
146698	tdbḥn	!t!dbḥ[	/d-b-ḥ/	vb	to sacrifice	
# KTU 1.20 I:2						
146699	bˤd	bˤd	bʕd	adv. or prep.	behind	
146700	ilnym	ilny/m	ỉlny	adj. m. or n. m.	divine one	
# KTU 1.20 I:3						
146701		?	?	?	?	
146702	km	k(III); k(I); k(IV); km; +km, +km=	k (III); k (I); k (IV); km; -km	functor; prep.; adv.; prep./conj./adv.;	when; like; thus;	
146703	tmtm	tm/+m(I); tm/+m(II)	tm, -m (I); tm, -m (II)	adj. m., morph.; adj. m., emph. or det. encl. morph.	complete, ; complete, und das (ist) so!	
# KTU 1.20 I:4						
146704	b	b	b	prep.	in	
146705	k	+k; ~k; k(III); k(I); k(II)	-k (I); -k (II); k (III); k (I); k (II)	;;Subordinating or completive functor; prep.; emph. functor	when; like; yes	
146706	qrb	qrb[; qrb/	/q-r-b/; qrb	vb; n. m.	to approach; inside	
146707	sd	sd/	sd	n. m.	council	
# KTU 1.20 I:5						
146708	n	~n; [n, [n=; +n, +n=;	-n (I); -n (II); -n (III); -n (IV)	encl. morph.; suffixed pn. morph. used with vb; suff. pn. morph. 1.p.pl.; contracted suff. pn. morph. used with a vb	; me/to me; our/us; him/her/it	
146709	bym	b+m(I); b+m(II)	b, -m (I); b, -m (II)	prep., morph.; prep., emph. or det. encl. morph.	in, ; in, und das (ist) so!	
146710	qẓ	qẓ/	qẓ	n. m.	summer	
# KTU 1.20 I:6						
146711	rpim	rpu/	rpủ	n. m.	healer	
146712	tlḥmn	!t!lḥm(I)[	/l-ḥ-m/ (I)	vb	to eat	
# KTU 1.20 I:7						
146713	rpim	rpu/	rpủ	n. m.	healer	
146714	tštyn	!t!šty[	/š-t-y/	vb	to drink	
# KTU 1.20 I:8						
146715		?	?	?	?	
146716	il	il(I)/	ỉl (I)	n. m.	god	
146717	d	d	d	det. or rel. functor	the one(s) of	
146718	ˤrgzm	ˤrgz(I)/m	ʕrgz (I)	n. m.	juniper berries (?)	
