id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.35 1						
157657	xn	?	?	?	?	DULAT: NOT FOUND
157658	bˤl	bˤl(II)/; bˤl(I)/; bˤl[	bʕl (II); bʕl (I); /b-ʕ-l/	n. m./DN; n. m.; vb	Baʿlu/Baal; labourer; to make	
# KTU 2.35 2						
157659	tḥm	tḥm/	tḥm	n. m.	message	
# KTU 2.35 3						
157660	ˤbdk	ˤbd(I)/+k	ʕbd (I)	n. m.	servant	
# KTU 2.35 4						
157661	xxxx	?	?	?	?	
# KTU 2.35 5						
157662		?	?	?	?	
157663	bˤly	bˤl(II)/	bʕl (II)	n. m./DN	Baʿlu/Baal	
# KTU 2.35 6						
157664	šlmk	šlm(I)/+k(I); šlm[+k(I); šlm(III)/+k(I)	šlm (I), -k (I); /š-l-m/, -k (I); šlm (III), -k (I)	n. m., pers. pn./morph.; vb, pers. pn./morph.; adj. m., pers. pn./morph.	peace, your(s); to be well, your(s); pure, your(s)	
# KTU 2.35 7						
157665	t	/t, /t=;[t, [t=, [t==, [t===	;	;	;	
157666	tṯṯb	!t!]š]ṯb[	/ṯ-b/	vb	to return	
157667	ly	l(I)+y	l (I)	prep.	to	
# KTU 2.35 8						
157668	mx	?	?	?	?	DULAT: NOT FOUND
157669	rb	rb(II)/; rb(I)/; rb/	rb (II); rb (I); rb(b)	n. m.; adj. m.; n. m.	chief; great; drizzle	
# KTU 2.35 9						
157670	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
# KTU 2.35 10						
157671	n	~n; [n, [n=; +n, +n=;	-n (I); -n (II); -n (III); -n (IV)	encl. morph.; suffixed pn. morph. used with vb; suff. pn. morph. 1.p.pl.; contracted suff. pn. morph. used with a vb	; me/to me; our/us; him/her/it	
157672	w	w	w	conj.	and	
157673	ht	ht	ht	adv.	here	
# KTU 2.35 11						
157674	tkt	nkt[	/n-k-t/	vb	to immolate	
157675	lk	l(I)+k	l (I)	prep.	to	
# KTU 2.35 12						
157676	xx	?	?	?	?	
# KTU 2.35 13						
157677	x	?	?	?	?	
# KTU 2.35 14						
157678	n	~n; [n, [n=; +n, +n=;	-n (I); -n (II); -n (III); -n (IV)	encl. morph.; suffixed pn. morph. used with vb; suff. pn. morph. 1.p.pl.; contracted suff. pn. morph. used with a vb	; me/to me; our/us; him/her/it	
157679	bnš	bnš/	bnš	n. m.	man	
# KTU 2.35 15						
157680	lk	l(I)+k	l (I)	prep.	to	
157681	w	w	w	conj.	and	
157682	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
157683	kl	kl/	kl	n. m.	totality (of)	
# KTU 2.35 16						
157684	bˤly	bˤl(II)/	bʕl (II)	n. m./DN	Baʿlu/Baal	
157685	argm	!a!rgm[	/r-g-m/	vb	to say	
# KTU 2.35 17						
157686	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
157687	ugrt	ugrt/	ủgrt	TN	ʾugarītu	
# KTU 2.35 18						
157688		?	?	?	?	
157689	bnš	bnš/	bnš	n. m.	man	
# KTU 2.35 19						
157690	a	?	?	?	?	
157691	w	w	w	conj.	and	
157692	bˤly	bˤl(II)/	bʕl (II)	n. m./DN	Baʿlu/Baal	
# KTU 2.35 20						
157693	x	?	?	?	?	
