id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 3.28 1						
161857	arbˤm	arbˤm/	ảrbʕm	n. num.	forty	
# KTU 3.28 2						
161858	ksp	ksp/	ksp	n. m.	silver	
161859	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
161860	uln	uln(II)/	ủln (II)	PN	ủln (II)	
# KTU 3.28 3						
161861	miḫdy	miḫdy/	m(ả/ỉ)ḫdy	GN	one indigenous to or dwelling in ‘The Port’	
161862	ypḥ	ypḥ/	ypḥ	n. m.	witness	
# KTU 3.28 4						
161863	bˤl	bˤl(II)/; bˤl(I)/; bˤl[	bʕl (II); bʕl (I); /b-ʕ-l/	n. m./DN; n. m.; vb	Baʿlu/Baal; labourer; to make	
161864	mšlm	?	?	?	?	DULAT: NOT FOUND
161865	ṣry	ṣry(II)/; ṣry(I)/	ṣry (II); ṣry (I)	PN; GN	ṣry (II); ṣry (I)	
# KTU 3.28 5						
161866	kd	kd(I)/	kd (I)	n. f.	jar	
161867	šmn	šmn(I)/	šmn (I)	n. m.	oil	
161868	ṯˤt	ṯˤ(t/t	ṯʕt	n. f.	residue	
161869	ḫsr	ḫsr[; ḫsr/	/ḫ-s-r/; ḫsr	vb; n. m.	to fail; deficit	
# KTU 3.28 6						
161870	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
161871	mzt	mzt/	mzt	PN	mzt	
161872	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
161873	ˤṯtr	ˤṯtr/	ʕṯtr	DN	ʿAṯtar	
# KTU 3.28 7						
161874	kd	kd(I)/	kd (I)	n. f.	jar	
161875	šmn	šmn(I)/	šmn (I)	n. m.	oil	
161876	mltḥm	mltḥ/	mltḥ	n. m.	Hälfte	
# KTU 3.28 8						
161877	ḫsr	ḫsr[; ḫsr/	/ḫ-s-r/; ḫsr	vb; n. m.	to fail; deficit	
161878	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
161879	abqn	?	?	?	?	DULAT: NOT FOUND
161880	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
161881	śwn	?	?	?	?	DULAT: NOT FOUND
# KTU 3.28 9						
161882	arbˤm	arbˤm/	ảrbʕm	n. num.	forty	
161883	ksp	ksp/	ksp	n. m.	silver	
# KTU 3.28 10						
161884	ḫmšt	ḫmš(I)/	ḫmš (I)	n. num.	five	
161885	kbd	kbd(II)/; kbd(I)/; kbd[	kbd (II); kbd (I); /k-b-d/	n. m.; n.; vb	total (quantity or price); liver; to honour	
161886	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
# KTU 3.28 11						
161887	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
161888	kmnt	kmnt/	kmnt	PN	kmnt	
161889	ypḥ	ypḥ/	ypḥ	n. m.	witness	
# KTU 3.28 12						
161890	mtn	mt[	/m-t/	vb	to die	
# KTU 3.28 13						
161891	ˤšrt	ˤšr(t(II)/t	ʕšrt (II)	n. f.	group of ten	
161892	ksp	ksp/	ksp	n. m.	silver	
161893	w	w	w	conj.	and	
161894	mit	mi(t/t	mỉt	n. f.	a hundred	
# KTU 3.28 14						
161895	iqni	iqnu/	ỉqnủ	n. m.	gem of lapis lazuli	
161896	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
161897	stry	stry/	stry	PN	stry	
# KTU 3.28 15						
161898	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
161899	ktš	ktš/	ktš	PN	ktš	
# KTU 3.28 16						
161900	ṯmnym	ṯmn(I)/; ṯmnym/	ṯmn(y) (I); ṯmnym	num.; num.	eight; eighty	
161901	ksp	ksp/	ksp	n. m.	silver	
# KTU 3.28 17						
161902	w	w	w	conj.	and	
161903	mitm	mi(t/tm	mỉt	n. f.	a hundred	
161904	iqnu	iqnu/	ỉqnủ	n. m.	gem of lapis lazuli	
# KTU 3.28 18						
161905	ˤl	ˤl(I)	ʕl (I)	prep.	upon	
161906	abbt	abbt/	ảbbt	PN	ảbbt	
161907	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
161908	ġly	ġly[	/ġ-l-y/	vb	to lose the proper aspect	
# KTU 3.28 19						
161909	ypḥ	ypḥ/	ypḥ	n. m.	witness	
161910	mtn	mt[	/m-t/	vb	to die	
