id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 3.8 1						
161149	tldn	tldn/	tldn	PN	tldn	
# KTU 3.8 2						
161150	ṯrkn	ṯrkn/	ṯrkn	PN	ṯrkn	
# KTU 3.8 3						
161151	kli	kli/	klỉ	PN	klỉ	
# KTU 3.8 4						
161152	plġn	plġn/	plġn	PN	plġn	
# KTU 3.8 5						
161153	apśnym	apny/+m(I); apny/+m(II)	ảpśny, -m (I); ảpśny, -m (II)	TN, morph.; TN, emph. or det. encl. morph.	ảpśny, ; ảpśny, und das (ist) so!	
# KTU 3.8 6						
161154	ˤrb	ˤrb(I)[; ˤrb(II)[; ˤrb(I)/	/ʕ-r-b/ (I); /ʕ-r-b/ (II); ʕrb (I)	vb; vb; n. m.	to enter; to give a guarantee or pledge; entry	
161155	b	b	b	prep.	in	
161156	n	~n; [n, [n=; +n, +n=;	-n (I); -n (II); -n (III); -n (IV)	encl. morph.; suffixed pn. morph. used with vb; suff. pn. morph. 1.p.pl.; contracted suff. pn. morph. used with a vb	; me/to me; our/us; him/her/it	
# KTU 3.8 7						
161157	w	w	w	conj.	and	
161158	b	b	b	prep.	in	
161159	pxx	?	?	?	?	DULAT: NOT FOUND
# KTU 3.8 8						
161160	apśnym	apny/+m(I); apny/+m(II)	ảpśny, -m (I); ảpśny, -m (II)	TN, morph.; TN, emph. or det. encl. morph.	ảpśny, ; ảpśny, und das (ist) so!	
# KTU 3.8 9						
161161	b	b	b	prep.	in	
161162	yṣihm	yṣu(I)/	yṣủ (I)	n. m.	exit	
# KTU 3.8 10						
161163	ḥwt	ḥw(t/t	ḥwt	n. f.	country	
161164	ṯth	ṯn(I)/	ṯn (I)	num.	two	
# KTU 3.8 11						
161165	alp	alp(I)/; alp(II)/	ảlp (I); ảlp (II)	n. m.; num.	(head of) cattle; (one	
161166	ksp	ksp/	ksp	n. m.	silver	
# KTU 3.8 12						
161167	tśˤn	!t!nsˤ(II)[	/n-s:ś-ʕ/ (II)	vb	to pay	
# KTU 3.8 13						
161168	w	w	w	conj.	and	
161169	hm	hm(II)	hm (II)	conj./interr. functor	if	
161170	alp	alp(I)/; alp(II)/	ảlp (I); ảlp (II)	n. m.; num.	(head of) cattle; (one	
# KTU 3.8 14						
161171	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
161172	tśˤn	!t!nsˤ(II)[	/n-s:ś-ʕ/ (II)	vb	to pay	
# KTU 3.8 15						
161173	mṣrm	mṣrm/	mṣrm	TN	Egypt	
# KTU 3.8 16						
161174	tmkrn	!t!mkr[	/m-k-r/	vb	to be sold	
# KTU 3.8 17						
161175	ypḥ	ypḥ/	ypḥ	n. m.	witness	
161176	ˤbdilt	ˤbdilt/	ʕbdỉlt	PN	ʿbdỉlt	
# KTU 3.8 18						
161177	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
161178	m	l(I)	l (I)	prep.	to	
# KTU 3.8 19						
161179	ypḥ	ypḥ/	ypḥ	n. m.	witness	
161180	ilšlm	ilšlm/	ỉlšlm	PN	ỉlšlm	
# KTU 3.8 20						
161181	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
161182	prqdš	prqdš/	prqdš	PN	prqdš	
# KTU 3.8 21						
161183	ypḥ	ypḥ/	ypḥ	n. m.	witness	
161184	mnḥm	mnḥm/	mnḥm	PN	mnḥm	
# KTU 3.8 22						
161185	bn	bn(I)/; bn(II); bn[	bn (I); bn (II); /b-n/	n. m.; prep.; vb	son; between; to understand	
161186	ḥnn	ḥnn(II)/; ḥnn(I)/	ḥnn (II); ḥnn (I)	PN; n. m.	ḥnn (II); kindness	
# KTU 3.8 23						
161187	brqn	brqn/	brqn	PN	brqn	
161188	spr	spr(II)/; spr[; spr(I)/	spr (II); /s-p-r/; spr (I)	n. m.; vb; n. m.	tablet/register; to count; scribe	
