id	surface form	morphological parsing	DULAT	POS	gloss	comments
# KTU 2.38 1						
157850	l	l(I); l(II); l(III)	l (I); l (II); l (III)	prep.; adv.; functor	to; no; certainly	
157851	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
157852	ugrt	ugrt/	ủgrt	TN	ʾugarītu	
# KTU 2.38 2						
157853	aḫy	aḫ(I)/+y	ảḫ (I)	n. m.	brother (by blood)	
157854	rgm	rgm[; rgm/	/r-g-m/; rgm	vb; n. m.	to say; word	
# KTU 2.38 3						
157855	tḥm	tḥm/	tḥm	n. m.	message	
157856	mlk	mlk[; mlk(II)/	/m-l-k/; mlk (II)	vb; n. m.	to reign; kingdom (power and territory)	
157857	ṣr	ṣr/	ṣr	TN	Tyre	
157858	aḫk	aḫ(I)/+k	ảḫ (I)	n. m.	brother (by blood)	
# KTU 2.38 4						
157859	yšlm	!y!šlm[	/š-l-m/	vb	to be well	
157860	lk	l(I)+k	l (I)	prep.	to	
157861	ilm	il(I)/m	ỉl (I)	n. m.	god	
# KTU 2.38 5						
157862	tġrk	!t!nġr[	/n-ġ-r/	vb	to protect	
157863	tšlmk	!t!šlm[	/š-l-m/	vb	to be well	
# KTU 2.38 6						
157864	hnny	hnny	hnny	adv.	here	
157865	ˤmn	ˤm(I)+n	ʕm (I)	prep.	to	
# KTU 2.38 7						
157866	šlm	šlm(I)/; šlm[; šlm(III)/	šlm (I); /š-l-m/; šlm (III)	n. m.; vb; adj. m.	peace; to be well; pure	
157867	ṯmny	ṯm	ṯm	adv.	there	
# KTU 2.38 8						
157868	ˤmk	ˤm(II)/+k	ʕm (II)	n. m.	lineage	
157869	mnm	mnm/	mnm	indef. pn.	any(thing)	
157870	šlm	šlm(I)/; šlm[; šlm(III)/	šlm (I); /š-l-m/; šlm (III)	n. m.; vb; adj. m.	peace; to be well; pure	
# KTU 2.38 9						
157871	rgm	rgm[; rgm/	/r-g-m/; rgm	vb; n. m.	to say; word	
157872	ṯṯb	]š]ṯb[	/ṯ-b/	vb	to return	
# KTU 2.38 10						
157873	anykn	any/+kn	ảny(t)	n. f.	ship	
157874	dt	d	d	det. or rel. functor	the one(s) of	
# KTU 2.38 11						
157875	likt	lʔk[	/l-ʔ-k/	vb	to send (a message)	
157876	mṣrm	mṣrm/	mṣrm	TN	Egypt	
# KTU 2.38 12						
157877	hndt	hndt	hndt	→		
157878	b	b	b	prep.	in	
157879	ṣr	ṣr/	ṣr	TN	Tyre	
# KTU 2.38 13						
157880	tmtt	tmt(t/t	tmtt	n. f.	group of men	
157881	bygš	?	?	?	?	DULAT: NOT FOUND
# KTU 2.38 14						
157882	gšm	gšm/	gšm	n. m.	rain	
157883	adr	adr(I)/; adr(II)/	ảdr (I); ảdr (II)	adj. m. or n. m.; n. m.	wonderful; granary	
# KTU 2.38 15						
157884	nškḥ	?	?	?	?	DULAT: NOT FOUND
157885	w	w	w	conj.	and	
# KTU 2.38 16						
157886	rb	rb(II)/; rb(I)/; rb/	rb (II); rb (I); rb(b)	n. m.; adj. m.; n. m.	chief; great; drizzle	
157887	tmtt	tmt(t/t	tmtt	n. f.	group of men	
# KTU 2.38 17						
157888	lqḥ	lqḥ[	/l-q-ḥ/	vb	to get hold of	
157889	kl	kl/	kl	n. m.	totality (of)	
157890	ḏrˤ	ḏrˤ(I)/	ḏrʕ (I)	n. f.	arm	
# KTU 2.38 18						
157891	b	b	b	prep.	in	
157892	dnhm	dn(II)/+hm	dn (II)	n. m.	vessel	
157893	w	w	w	conj.	and	
157894	ank	ank/	ảnk	pers. pn.	I	
# KTU 2.38 19						
157895	kl	kl/	kl	n. m.	totality (of)	
157896	ḏrˤhm	ḏrˤ/+hm	d/ḏrʕ	n. m.	seed	
# KTU 2.38 20						
